Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,Phosphoproteome_mean_in_BRCA,Phosphoproteome_var_in_BRCA,class
SLC5A11,2028.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0323718882522417,0.1434225139795643,280700.6,277.0,0.01828241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,32.0,0.0,22.330935529302888,0.385043639309862,0.3912991304347826,0.0931285451355731,23.0,-0.24678,0.0250785036553191,48.0,0.2935960563380281,0.0507468117270824,71.0,1.9508158989488689,0.4849246793680777,20.615901612523864,0.7763187152099652,0
RAD21,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.525,0.0,25.67467302348554,0.0629732108256985,0.4681269565217391,0.0781809045891304,69.0,-0.18936,0.0072291872999999,9.0,0.4359615384615383,0.0778290162807192,78.0,3.839849799779485,0.0077719634227098,21.714950515201004,0.2580709605658738,0
PGAP1,2769.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.3937007874015748,0.7606945200907265,549385.9,370.0,0.01688567,9.94974348184616e-06,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,20.74,18.7272,16.797033393302858,0.8038540051251167,0.2623057894736842,0.0417314214812865,19.0,-0.1820741176470588,0.0039673419382352,17.0,0.2244186111111111,0.0249256668351587,36.0,3.290766791894359,0.0298996433897504,20.615901612523864,0.7763187152099652,0
GAB4,1725.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,156217.5,639.0,-0.09458479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.603,0.0,22.330935529302888,0.385043639309862,0.267205,0.0305526469666666,4.0,-0.3128,0.0776258480399999,51.0,0.309484,0.0737159479059259,55.0,0.2072492222269903,0.2451842063059363,20.615901612523864,0.7763187152099652,0
LINC01517,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,15.57,0.0,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
MAPK4,1764.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,243391.2,442.0,0.02143959,1.960667286669553e-05,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,11.01,0.0,22.330935529302888,0.385043639309862,0.3130643333333333,0.0427709983288505,30.0,-0.2341018181818182,0.0146718068590909,33.0,0.2717030158730159,0.0291586545278545,63.0,1.698270700534641,1.2092005558831205,18.31769011382822,1.5231635961501733,0
LIPG,1503.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4258943781942078,0.7894224454709754,243066.6,352.0,0.05592409,2.3610710828695315e-08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.041,0.0,16.822863307743404,0.5745897685596495,0.3089625806451613,0.0418668540131182,31.0,-0.232650625,0.0150733523866935,32.0,0.2702009523809525,0.0292738191894009,63.0,2.818146039766102,0.1488729718300664,20.615901612523864,0.7763187152099652,0
MYOM3,4314.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.4262574595055413,0.7897322038496519,817103.8,171.0,0.02242848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,19.928,92.34260266666668,20.64393889970997,1.0097873744081796,0.2013192307692307,0.0277682899243589,13.0,-0.2681297222222222,0.018470345808492,36.0,0.2504044897959183,0.0212982065835884,49.0,2.3765669157573224,0.142024884481455,15.409052964931258,1.3442918257403462,0
EFHD1,720.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5694760820045558,0.8901130382761531,301517.1,211.0,0.03682029,1.233869538519454e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,15.73,0.0,26.76050050078232,0.6607944589549302,0.2073953846153846,0.0146264423102564,13.0,-0.2214974999999999,0.0131735411413043,24.0,0.2165427027027026,0.0133384919147147,37.0,3.671402510499994,0.0472949621419141,20.091171005478497,1.3843143129849649,0
MUC20,1617.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5521811154058531,0.8801099828278721,907436.8,365.0,0.04703058,1.7037960495595604e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14.34,0.0,22.330935529302888,0.385043639309862,0.2361734374999999,0.0276047616555443,32.0,-0.2291428571428571,0.020567101898901,14.0,0.2340336956521738,0.0249689184904831,46.0,3.07923082211304,0.1652138418334494,20.615901612523864,0.7763187152099652,0
DDX47,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.538,0.0,24.176251042657125,0.1895803450067914,0.257588125,0.03148927401625,16.0,-0.2770391666666666,0.0473085088862318,24.0,0.2692587499999999,0.0401042796830128,40.0,3.5470257169314987,0.0034138860757552,20.615901612523864,0.7763187152099652,0
ITGA4,3099.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.1846381093057607,0.4965578906222259,233377.7,518.0,0.02017638,0.0035321884637009,505.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,16.0624,191.6839888,22.52114481819359,0.1140891154114188,0.23952125,0.0334972107766304,24.0,-0.17994625,0.0081476731583333,16.0,0.2156912499999999,0.0237621302368589,40.0,3.42744111583554,0.0144862863103373,22.695253598583104,0.6767665363987135,0
SAMD4B,2085.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1019160211985324,0.3346520715854302,1748498.0,252.0,0.03192253,3.679201764289135e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,25.25,0.0050000000000001,23.97553518459062,0.1100601634134167,0.5429424999999999,0.2456551710021739,23.0,-0.2430304347826087,0.0292527401225296,23.0,0.3961770212765956,0.159783280947456,46.0,3.567594864633389,0.0051423277060004,23.69692825202682,0.2118099699876798,0
FGD5,4389.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.3094059405940594,0.6723704024315745,489639.6,490.0,0.03904686,2.7659218089038413e-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.1465,139.5619245,22.916074879149186,0.169772558870534,0.2280007894736841,0.0245965161534139,38.0,-0.1847591666666667,0.0022442548083333,12.0,0.2176227999999999,0.0194247106654693,50.0,3.293015461727493,0.0219821104995004,24.13155912147369,0.4456614377086944,0
ATN1,3573.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.1736412571627018,0.4776460928155125,2704950.0,211.0,0.04704784,0.0010137720263017,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,17.797,173.09161800000004,23.322570341586324,0.112159921521995,0.5017130000000001,0.1480557894536841,20.0,-0.2161461904761905,0.0102435043547619,21.0,0.3554470731707316,0.0963325992012195,41.0,3.649042318621873,0.009832283721557,25.746623133363027,0.2243799355123232,0
FUBP1,1935.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4378283712784589,0.7994432100673221,373295.8,256.0,0.001174656,0.000201702617932,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,29.6,0.0,28.304179199481904,0.0666327213067802,0.212500652173913,0.0155963401840096,46.0,-0.234022,0.0169718921066666,10.0,0.21634375,0.0156070351802272,56.0,3.638036642099494,0.0032649823619041,25.519417318029816,0.4474220015825665,0
IRX4,1560.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1271132579128003,0.3893068253905053,387769.7,635.0,0.01059092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.7,0.0,23.009986754355403,0.9440945103902972,0.2921669696969697,0.0408649234342803,33.0,-0.1968012499999999,0.0021095910410714,8.0,0.2735590243902439,0.0345251292590243,41.0,2.1647099451829503,0.988868286177294,13.759698393291046,3.390463274829548,0
SLC7A1,1890.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7251631617113851,0.9582005792684298,222765.3,467.0,0.009252094,2.761917754364671e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,13.73,0.0,20.85269268273821,0.5907813044333757,0.2361495121951219,0.021930567659756,41.0,-0.2466344444444444,0.0207562304487179,27.0,0.2403126470588235,0.0211742441152765,68.0,3.5117600649876843,0.0116795901175295,20.615901612523864,0.7763187152099652,0
DIS3L,3165.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,530074.5,307.0,0.04385126,2.14123177855792e-05,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,21.0,0.0,22.28478460068907,0.0898773244832456,0.1491322222222222,0.0024038748194444,9.0,-0.2224828125,0.0103107600918346,32.0,0.2063814634146341,0.0094164488028048,41.0,3.456750913023776,0.0056849172822462,20.615901612523864,0.7763187152099652,0
FAM83F,1503.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.4173622704507513,0.782053706282639,712105.5,370.0,0.02795911,1.1670801020773695e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,9.5985,182.0804445,22.602631650196106,0.4182235391370796,0.2768483333333333,0.0184143724566666,6.0,-0.3196923636363636,0.0312121210850504,55.0,0.3154781967213116,0.0297909459183606,61.0,3.40111785576256,0.0445730544562948,21.311707668034167,0.9922585275733844,0
ZNF532,3906.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,352047.2,299.0,0.05105724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.676,0.0,21.098659662153988,0.3080150285421439,0.2984596153846153,0.0352191932038461,26.0,-0.2262517647058823,0.0096076504998217,34.0,0.2575418333333333,0.0215991781203107,60.0,3.5809333272650647,0.0100441115605697,23.248186556007106,0.4818507961480248,0
VEGFC,1263.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2759381898454746,0.6312302395642202,145765.2,585.0,-0.01403158,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.3,0.0,18.796289071314646,0.5988208385098321,0.1769996296296296,0.0100896737729344,27.0,-0.248685652173913,0.0169627882075098,23.0,0.2099752,0.0142722004213877,50.0,3.1185244143620854,0.0252057963938163,20.615901612523864,0.7763187152099652,0
KIAA2026,6312.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.2044989775051124,0.5290781806721434,349734.6,317.0,0.02642,1.6740460054412416e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,24.35,0.0049999999999999,22.330935529302888,0.385043639309862,0.2443123809523809,0.0281490968290476,21.0,-0.228230909090909,0.0138496819710227,33.0,0.2344848148148147,0.0190469931310971,54.0,3.4992512559200253,0.0069553087712392,18.942297104543144,0.2581401961444849,0
FGF13,768.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2502502502502503,1.0,1.0,1.0,14291.58,461.3935969868173,-0.00509552,1.8837627031786824e-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,37.0,0.0,17.887327638686596,0.4882627908959487,0.233874,0.0272116465971428,15.0,-0.2830765625000001,0.0251747044555443,32.0,0.2673736170212767,0.025784845554024,47.0,3.1055977517340643,0.1135143465247049,16.71720233459152,1.7251493256725945,0
ZNF761,2241.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.6273525721455459,0.91985356359349,361546.1,876.0,-0.05841508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1.902,6.336799999999999,22.330935529302888,0.385043639309862,0.4151629999999999,0.14853416578,20.0,-0.23374,0.0282946184159999,26.0,0.3126195652173913,0.08670198581314,46.0,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
LAMC1,4830.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5743825387708213,0.8928544863791223,767935.6,374.0,0.01733639,0.0002144666376408,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,19.33,38.19379999999997,26.8713824744,0.2831507994452971,0.2868551388888888,0.0205954847605438,72.0,-0.2050466666666666,0.0102837713066666,6.0,0.2805621794871795,0.0201398068432401,78.0,3.73122482658022,0.0095608068627454,18.92454269574097,0.4871010904954851,0
FAM104B,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.5,0.0,22.330935529302888,0.385043639309862,0.2776185714285714,0.0426698828128571,21.0,-0.2301355172413793,0.0104302514184729,29.0,0.2500784,0.023936861560653,50.0,3.282595967939872,0.0061634832226291,15.023889009151937,0.903977842239715,0
TMEM67,2988.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3449465332873405,0.7120958433734108,234269.3,416.0,0.01535146,4.025103031561067e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,18.4,0.0,22.330935529302888,0.385043639309862,0.4217296874999999,0.0617452230824404,63.0,-0.20201,0.0058659808571428,8.0,0.3973163888888888,0.0602015801417058,71.0,3.3006939043848043,0.0140372989322107,20.615901612523864,0.7763187152099652,0
LUZP1,3231.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.8271298593879239,0.9841137896051744,859704.8,169.0,0.02529097,5.580156287825718e-06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,12.497,192.19761800000003,24.672731041549067,0.1298678254684294,0.205986923076923,0.0276204018730769,13.0,-0.2723818918918919,0.0187070552935435,37.0,0.2551192,0.0213736036932244,50.0,3.4911332700655766,0.0053174517551161,25.801573724676444,0.3233323204780571,0
GLI3,4743.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.5068423720223011,0.8512697552156505,41719.62,589.0,-0.01240769,8.736162610961982e-05,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,14.4705,45.854147666666655,21.42589706061958,0.3371869119981857,0.2130931578947368,0.0117755293116959,19.0,-0.203705,0.0074341390368421,20.0,0.2082787179487179,0.0093175511851552,39.0,3.438447494789884,0.0297144454523533,23.654888457714307,0.3647283020022234,0
EFCAB5,4512.0,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2057189878625796,0.5310109397373624,652130.9,303.0,0.01543367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2,17.543,97.635718,22.330935529302888,0.385043639309862,0.5108872222222224,0.2001897011120633,32.0,-0.2471411363636363,0.0170641580382135,44.0,0.3658268750000001,0.1154142517863132,75.0,1.5731640527137063,0.4883893903166154,20.615901612523864,0.7763187152099652,0
DCAF7,1029.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2154708037060978,0.5462033743286014,934619.2,247.0,-0.001468243,0.0001566262610832,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.9,0.0,25.286337679874563,0.1468109694265003,0.4226988888888889,0.1319609801102564,27.0,-0.213496,0.0092452898399999,40.0,0.2978016417910448,0.068136835441203,67.0,3.666038590147072,0.0044920573561612,20.615901612523864,0.7763187152099652,0
ZNF391,1077.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4849660523763337,0.8359245322962018,143919.9,645.0,0.01901962,6.130307831405928e-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,18.13,0.0,15.7949073848166,0.1905171847868823,0.2726114814814814,0.0239702152900284,27.0,-0.2778372727272727,0.0208349615618181,11.0,0.2741242105263158,0.0224807744250355,38.0,2.97438979420997,0.0815547145102169,16.377278840058352,0.8350670132550397,0
DICER1,5769.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2891844997108155,0.6479729286469343,215900.2,674.0,0.01608616,0.0003516788265422,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.4,0.0,25.5312471944519,0.0773176537172138,0.22963625,0.0291110938418478,24.0,-0.2249520689655172,0.0108585593455665,29.0,0.2270732075471697,0.0187285184260522,53.0,3.659610924631537,0.0069509240869662,21.920988597295,0.3581349306326962,0
TMEM125,660.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1091212.0,264.0,0.0302937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.246,0.0,22.330935529302888,0.385043639309862,0.3205652941176471,0.0648151696438502,34.0,-0.2910728571428572,0.0264965814065934,14.0,0.3119633333333334,0.0530208874737588,48.0,3.311831451686691,0.0534064623131512,20.615901612523864,0.7763187152099652,0
PIGB,1665.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4058441558441558,0.7718287523016532,243816.8,487.0,0.01061962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,12.52,0.0,15.720845532151888,0.9907555258930388,0.2191466666666667,0.0208146067066666,6.0,-0.2542941025641025,0.0168364285879892,39.0,0.2496077777777777,0.0170518431722222,45.0,3.255984223388824,0.0061618811208676,20.720644631205765,0.6376586394883037,0
PURA,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,18.47,0.0,26.640349514328268,0.1863950516408367,0.2479216666666666,0.0179598045060606,12.0,-0.2097319999999999,0.005505663457931,30.0,0.2206433333333333,0.0090176364715447,42.0,3.468104237751272,0.0102950959380132,21.91621744121532,0.8481389854619451,0
OR4D1,933.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.4116920543433512,0.7770603746480179,851305.8,401.0,0.01401773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,15.043,70.97169799999999,22.330935529302888,0.385043639309862,0.3432911538461539,0.0897339999386154,26.0,-0.2351278571428571,0.015865101280662,42.0,0.2764844117647058,0.0459954645533801,68.0,0.7470162653496797,0.637307238929364,20.615901612523864,0.7763187152099652,0
