Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_LUAD,Phosphoproteome_var_in_LUAD,class
PBLD,867.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.4992511233150274,1.0,0.3175611305176246,0.6818307215366426,490114.7,250.0,0.01671461,1.1594805031445115e-05,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,29.9,8.820000000000004,23.41503155345638,0.5519516067935024,0.2550642857142857,0.017993981595238,7.0,-0.2096653125,0.0113241811418346,32.0,0.2178138461538461,0.0123908270242915,39.0,3.195023351268935,0.0163157609749053,0.1038755755727975,0.0038685298784794,20.715476093356216,0.5110193164887934,0
DTNBP1,1056.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,118452.5,750.0,0.02375017,0.0005079212496466,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,6.0345,7.9640404999999985,24.753600579839315,0.0316090234703556,0.2152094285714286,0.0105398544584873,35.0,-0.2220583333333333,0.0038530032966666,6.0,0.2162117073170732,0.0094465081495121,41.0,3.2015131418002114,0.0031420116340636,0.0529181115053236,0.0110744255507106,22.547071513997288,0.1460801234079275,0
TSGA10,2097.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3258390355164549,0.6912192165648743,504326.7,770.0,0.01866784,6.077393337007603e-05,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,20.45,0.125,22.879758016295728,0.4243947350030346,0.2075704545454546,0.0143807737378787,22.0,-0.1658144444444444,0.0079357267027777,9.0,0.1954477419354839,0.0125539458847311,31.0,3.079609894468686,0.0234806224046407,0.0539835918233933,0.0126586233110088,19.010423480318167,0.5068102301895393,0
CASP14,729.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.3852080123266564,0.7526855927742079,990596.6,524.0,0.0156725,5.929424427761902e-05,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,14.605,144.33005000000003,13.41129206456824,0.3840225596467606,0.1716766666666666,0.0020093035866666,6.0,-0.220441,0.0135702522540816,50.0,0.2152162499999999,0.0125041445620454,56.0,1.182177782865056,0.519749994874902,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ESRRB,1527.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.25,1.0,1.0,0.8019246190858059,0.9789419941442656,243524.3,616.0,0.03948194,3.471030927117212e-07,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,13.8304,83.13845229999998,22.38831957824558,0.2732951570818658,0.2839296551724138,0.0326779551963054,29.0,-0.1731421428571428,0.002639181448901,14.0,0.2478593023255813,0.0253614357018826,43.0,2.122243652223177,0.161497677360624,0.1160293549158557,0.0217090915548928,20.715476093356216,0.5110193164887934,0
CORO1C,1584.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3031221582297665,0.664934644512411,451217.7,217.0,0.0402124,0.0002341866071144,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.2,0.0,28.75246374212019,0.0700978749875693,0.2336140909090909,0.009349105006277,22.0,-0.1924726086956521,0.007142669829249,23.0,0.2125862222222221,0.0084659666013131,45.0,3.706291448234199,0.002279085039264,0.0773264813217957,0.0202897823486122,19.66566958831749,0.4019937430653501,0
MYSM1,2487.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.1150880423523995,0.3639150486657921,303726.8,517.0,-0.001929321,5.047361644788307e-06,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,26.65,22.444999999999983,24.342214278442228,0.0473023014432885,0.148134,0.0019582299822222,10.0,-0.2099845161290322,0.008169852492258,31.0,0.1948990243902439,0.0072911013390243,41.0,3.593689006950716,0.0015834713969446,0.1239561871940229,0.0154937824171131,21.71640430174079,0.1209562346086888,0
EBF4,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,21.6,0.0,22.38831957824558,0.2732951570818658,0.2433195454545454,0.0225989060616883,22.0,-0.2311665384615384,0.0082045086635384,26.0,0.2367366666666667,0.0144989315503546,48.0,3.0393119345585964,0.0293515633252753,0.1578556135049732,0.0229080287098753,20.715476093356216,0.5110193164887934,0
ZNF415,1668.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.6666666666666667,1.6666666666666667,1.0,1.0,0.4837929366231253,0.8350741561198022,392289.8,946.0,-0.04879076,1.8974641371404536e-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6,11.591571428571427,58.85054128571428,22.38831957824558,0.2732951570818658,0.2377564285714285,0.0258995839785714,14.0,-0.2200488095238095,0.0130161494253774,42.0,0.2244757142857143,0.0158845290140259,56.0,3.094762231494783,0.0295258424774902,0.1784041132471197,0.0189685718556272,20.715476093356216,0.5110193164887934,0
MARCHF10,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.269,324.15672199999995,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
C1QTNF6,837.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0703135986499789,0.2569814415315233,668970.8,289.0,0.05345842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,28.9,0.0,19.45184956183928,1.0894621305220096,0.271408,0.03834005257,5.0,-0.227561875,0.0093636463176861,48.0,0.2316983018867924,0.0115799455605224,53.0,3.2103246172612896,0.0148286498637119,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
TBC1D25,2067.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7633587786259542,0.9694863642847787,772146.9,477.4336372847011,0.01567646,1.3830670962790734e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.2,0.0,19.86061009035566,0.0755207229347301,0.3000416666666666,0.0129939081766666,6.0,-0.1780556249999999,0.00718648658625,16.0,0.2113245454545454,0.0113190639212121,22.0,3.2901457183671616,0.0035491520282474,0.2365478582857146,0.0526900557439772,23.57372837880762,0.2132302769853125,0
CYP21A1P,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.531,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
RLF,5745.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3954132068011072,1.0,1.0,1.0,698659.2,303.0,0.02472919,3.273278847105032e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,38.0,0.0,22.366300869090203,0.1287056556082844,0.3110092,0.1223339748576667,25.0,-0.1984613333333333,0.0089449824695238,15.0,0.26880375,0.0815384226958333,40.0,3.6075240018811736,0.0029017949373395,0.0787639455580018,0.0131153138768186,23.42065888815977,0.3581031112946875,0
DNAJC3,1515.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6049606775559588,0.9090089648148136,204387.1,552.0,0.0405114,5.3277160146454346e-06,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.1,0.0,26.57178820571853,0.1298675496939257,0.270356,0.0173412326266666,10.0,-0.25108025,0.0146331552435256,40.0,0.2549353999999999,0.0148925833559591,50.0,3.75721630240934,0.0030687765009688,0.0683497855457258,0.0035100310353394,17.967697909745535,0.418896224157453,0
SPATS2,1638.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.3376097231600269,1.0,1.0,1.0,2172889.0,217.0,0.04331626,8.323126090663977e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,19.25,630.125,24.19640394473812,0.1346468816864263,0.23045625,0.0075902284916666,16.0,-0.1791005263157895,0.0052307785385964,19.0,0.2025774285714285,0.0067916245255462,35.0,3.462355981566747,0.0039685693196537,0.0471486824211386,0.015953354470133,21.43575091548908,0.2499170873290805,0
PRDM11,3534.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.1619695497246517,0.4568103216844781,145643.8,592.0,0.01365309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5,16.855,94.57243333333334,18.386043098842304,0.2389635774795113,0.2416952173913043,0.049431758916996,23.0,-0.2206031578947368,0.018293366922807,19.0,0.2321535714285713,0.0346684907064459,42.0,3.167937443156799,0.0103049145902432,0.0773627735449578,0.010214879591968,20.226644304490858,0.2723592236634113,0
OTULINL,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.053,146.10241800000003,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
AMACR,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.14,0.0,22.23612442026321,0.2581256213795204,0.3695812068965517,0.0532672860704476,58.0,-0.1835,0.0154478404218812,1.0,0.3664272881355932,0.0529357695959672,59.0,3.4094802713454566,0.0095080158183942,0.0387908930606106,0.003677977398095,15.03684908487221,0.5734511768144972,0
ITFG1,1839.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5694760820045558,0.8901130382761531,489471.5,809.0,-0.004694135,1.0464287314945454e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,22.3,0.0,22.99073740526232,0.1228083041888361,0.2530565624999999,0.0150750698813508,32.0,-0.1740177777777777,0.0043919928300653,18.0,0.2246026,0.012529754615551,50.0,3.610882931116731,0.003032954566956,0.0333794004138679,0.0064633227318398,20.715476093356216,0.5110193164887934,0
SLC15A3,1746.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.411522633744856,0.7769099824495709,802735.2,546.0,0.05577306,1.6911389637874656e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,11.44,0.0,19.606027835954865,0.204800934101444,0.1854169565217391,0.0060808195857707,23.0,-0.205464,0.0184941916542857,15.0,0.1933302631578948,0.0107120377647937,38.0,3.392906699522644,0.0083009555603998,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
MINDY1,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.02,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
TRPV3,2376.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.1437814521926671,0.4226399461359319,441141.2,442.0,-0.002141431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,26.200000000000003,5.119999999999992,22.38831957824558,0.2732951570818658,0.3007014285714286,0.0882820763809524,7.0,-0.2533101470588236,0.0151116779925153,68.0,0.2577333333333334,0.0210328253441441,75.0,2.784696149535669,0.0687100296393002,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
CLIP1,4317.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4576659038901602,0.8153848185572327,885125.0,222.0,0.04071097,2.7189654142923626e-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.6,0.0,25.62290977908616,0.0343564984822555,0.2127209523809524,0.0066714450890476,21.0,-0.2086986363636364,0.0081180210599567,22.0,0.2106630232558138,0.0072400279644518,43.0,3.712417349987077,0.0011644300621992,0.0252081519571243,0.0052016944646571,24.54179570165504,0.0551089619423164,0
ZBTB5,2034.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.4342162396873643,0.7964449070076197,534559.2,337.0,0.03629879,7.498619018736647e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,23.1,0.6466666666666688,18.75267311639724,0.1351595715198567,0.2257716666666667,0.0144960350333333,12.0,-0.2110541860465115,0.0104303563915836,43.0,0.2142652727272728,0.0111030276920538,55.0,3.4150199268642303,0.0025763651893979,0.0609695143650437,0.0068301656304677,21.47214321768581,0.4117433902120806,0
MTA2,2007.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.1498576352465158,0.4342978471334439,2695768.0,217.0,0.04235029,0.000407982838624,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2,26.8,13.520000000000003,26.125013803669177,0.0255920686089011,0.1883168181818182,0.0061677608036796,22.0,-0.2081111111111111,0.0134072717633986,18.0,0.19722425,0.0092647578404487,40.0,3.608859974803414,0.0011745994916714,0.0620048057927239,0.0152475283191983,21.575230369640035,0.1529247645904848,0
TPTE,1656.0,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.0,1.0,0.2222222222222222,0.0,0.8333333333333335,0.0,0.75,1.5,0.7002801120448179,1.0,0.8517887563884157,0.9884299160186582,30271.38,1268.0,-0.08089775,3.915906846591541e-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,7.0,0.0,9,5.394,47.745992,22.38831957824558,0.2732951570818658,0.241820625,0.0224106466729166,16.0,-0.2339990909090908,0.0100818247896103,22.0,0.2372923684210526,0.0148228299266714,38.0,1.2189013061592893,0.8225801782433105,0.6920860410930961,0.0344691873798302,20.715476093356216,0.5110193164887934,0
CD1E,1167.0,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.651890482398957,0.930820536470055,135429.3,902.0,0.00490778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,7,9.238142857142858,82.69227580952382,22.38831957824558,0.2732951570818658,0.3135727848101265,0.0233630774818889,79.0,-0.21665,0.0154478404218812,1.0,0.31236125,0.0231847676515822,80.0,2.708270298229665,0.2626670089887624,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
NBEAL2,8265.0,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.5910165484633569,0.9018388068463544,537135.2,371.0,0.0448925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,14.904,100.02684050000002,24.29017673070045,0.119104875823867,0.2691375,0.095607570825,4.0,-0.2257355102040816,0.0075047956627551,49.0,0.2290111320754717,0.0125772915602322,53.0,3.5996545043062897,0.0049775979768966,0.0330093791464746,0.0031259208662838,25.00990984586329,0.1078962490171754,0
GJC2,1320.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2915451895043732,0.6508922044250287,702357.5,341.0,0.01531641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,16.27,0.0,22.38831957824558,0.2732951570818658,0.2762843835616437,0.0170766368055175,73.0,-0.196348,0.0028774240199999,5.0,0.2711602564102564,0.0165055669116217,78.0,2.5492275708835104,0.0503836631567402,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ST3GAL5,1257.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.1965022597759874,1.0,0.7374631268436578,0.9620495497921856,1164530.0,216.0,0.05119547,3.0154147399836484e-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4,17.400000000000002,177.45793333333333,18.88550021751978,0.4577438108469795,0.202237,0.0112567932536842,20.0,-0.1408133333333333,0.0010485893466666,6.0,0.1880623076923077,0.0094614100024615,26.0,3.53935894631162,0.0165471674856361,0.0455313984126751,0.0117473288579872,16.415779439644886,0.7269380892335333,0
TCF7L1,1767.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,973960.0,394.0,0.01824163,0.0002084212828953,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.639,0.0,13.743360429122047,0.5005274747038405,0.1984985714285714,0.0109874464028571,21.0,-0.1408133333333333,0.0010485893466666,6.0,0.1856796296296296,0.0092507927960113,27.0,2.9175624687894004,0.0407365930748879,0.0512039703555548,0.0121565276751168,18.65785337855932,0.3746887793621762,0
P2RY8,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,11.05125,26.54493958333333,22.38831957824558,0.2732951570818658,0.3689057142857143,0.0989908143619047,7.0,-0.2611890322580645,0.0177754538356989,31.0,0.2810315789473685,0.0322558668460881,38.0,2.977260041813832,0.0243661803410228,0.1239561871940229,0.0154937824171131,22.18675119876158,0.4072797620881696,0
PRDM15,4524.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0799616184231568,0.2819613408879823,279379.9,366.0,0.03505425,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,34.0,0.0,19.284767643408973,0.1240639680743243,0.2679695,0.0246492568365789,20.0,-0.2021808695652174,0.0055570274992094,23.0,0.2327802325581394,0.0151640847404208,43.0,3.361428439819776,0.0029566685339323,0.0601953549932548,0.0078576560786661,12.31578105527297,0.1059532658796853,0
NFKBID,942.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.3795066413662239,0.7472042436407309,1060028.0,321.0,0.04707956,7.425716214666519e-07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.313,321.919938,22.38831957824558,0.2732951570818658,0.3400452380952381,0.0686963857861904,21.0,-0.2013278571428571,0.0116088740100529,28.0,0.260778163265306,0.0399641136528061,49.0,2.994851849928464,0.0102490324090809,0.1066861921902908,0.0069243897098816,20.715476093356216,0.5110193164887934,0
