Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_UCEC,Phosphoproteome_var_in_UCEC,class
SERPINA4,1284.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.2484472049689441,0.5944161269243544,316238.8,858.0,0.00959386,0.0001099445297747,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,7.241,98.146051,24.814892464760742,0.2317433746598084,0.2081118181818182,0.0093367305963636,11.0,-0.234696,0.0121698911299999,5.0,0.216419375,0.0096317477395833,16.0,2.5762108203750884,0.6608455557274594,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
MS4A8,753.0,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4372540445999126,0.7989684805599668,559287.5,756.0,0.01622126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,9.4036,65.1083268,22.487509290002507,0.3013711308299261,0.2147812499999999,0.0101038618125,8.0,-0.260745,0.01314347963,6.0,0.23448,0.0110529121692307,14.0,2.649032364930094,0.9109211300054778,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
FOXD4L4,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,12.4548,143.8277612,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.519653933240052,0.0524618864420961,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
TSR1,2415.0,0.125,0.0,0.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0,3.5,3.5,1.0,1.0,0.1381024720342494,0.4115121279390533,780080.1,271.0,0.02910892,0.0001839957712288,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5,22.2775,25.62690714285716,24.876131791059656,0.0592653469943313,0.19064,0.00348773665,5.0,-0.27051,0.0125263806153846,14.0,0.2494915789473684,0.0111275707029239,19.0,3.597419422509149,0.0014153479133366,0.0461075271959705,0.005966731730076,15.782489249829604,0.7353946941185854,0
GRAMD2B,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,17.756666666666664,13.738433333333324,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.871323642994052,0.1199912938338458,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
AL031315.1,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8,10.503222222222222,128.97798444444447,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.01241446898211,0.3772351887113869,0.1068369931488288,0.0048776454942904,20.34292408279301,0.5862452864257927,0
AL512428.1,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,19.085,54.39245,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,0.2437646822730498,0.2432935423750745,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
PPIB,651.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1302083333333333,1.0,1.0,1.0,743794.5,251.0,0.04289345,0.0004307929269233,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,41.0,0.0,30.582758654266,0.0987613615220143,0.2388783333333333,0.0158291031366666,6.0,-0.2339858333333333,0.0066728691901515,12.0,0.2356166666666667,0.0089789895882352,18.0,3.8728122054546943,0.0018971976328165,0.0498666092660629,0.000606319343073,16.763625847059842,0.6480624333796375,0
MRPL50,477.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3442340791738382,1.0,1.0,1.0,112947.1,898.0,-0.02239457,7.81224714787952e-06,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,35.0,0.0,24.42248488808245,0.0786869128543705,0.1490425,0.002031512625,4.0,-0.283456875,0.0144292676629166,16.0,0.256574,0.0147551931726315,20.0,3.4066998288534283,0.0027932392112008,0.0600671505454367,9.534629096864115e-05,20.34292408279301,0.5862452864257927,0
ALK,4863.0,0.2857142857142857,0.0,0.0,0.6428571428571429,0.0,1.0,0.0714285714285714,0.0,1.0000000000000004,0.0,1.8,2.0,1.0,1.0,0.1991238550378335,0.520475559684467,202198.4,882.0,0.01878041,0.0001553712766941,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,10,14.626875,101.85988091666668,22.487509290002507,0.3013711308299261,0.2993553333333333,0.0291808360409523,15.0,-0.12177,0.0303176280047028,1.0,0.2882562499999999,0.029206481385,16.0,2.557110785958604,0.2626921269942225,0.2019266971338819,0.02666236325387,20.34292408279301,0.5862452864257927,0
PNLDC1,1563.0,0.1666666666666666,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.8710490642551527,0.0,2.5,2.5,1.0,1.0,0.6747638326585695,0.9402108818312382,652618.8,453.0,0.02630921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4,14.919166666666667,80.94706416666665,22.487509290002507,0.3013711308299261,0.1921662499999999,0.0027352645124999,8.0,-0.3089725,0.0262573825583333,4.0,0.2311016666666666,0.0122092908515151,12.0,1.7190495329373343,0.5737650534690948,0.9013746967567036,0.0060645427162812,20.34292408279301,0.5862452864257927,0
RNFT1,1308.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.1095650268434315,0.3518392739711558,962469.7,223.0,0.01407135,5.159388869955397e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,19.453333333333333,23.13323333333333,18.95240186539051,0.3218220124751623,0.218205,0.0047750318571428,8.0,-0.4086357142857142,0.0489340782285714,7.0,0.3070726666666666,0.0330296255923809,15.0,3.329800309432726,0.0049407096463492,0.0210359241788598,1.6939206267108284e-05,20.34292408279301,0.5862452864257927,0
ZNF835,1614.0,0.125,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.96875,0.0,4.666666666666667,4.666666666666667,1.0,1.0,0.2813731007315701,0.6381749380226392,174439.4,849.0,-0.06841658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,11,10.938235294117646,69.60405906617646,22.487509290002507,0.3013711308299261,0.2625328571428571,0.0292108166238095,7.0,-0.2823228571428571,0.0156829446571428,7.0,0.2724278571428571,0.0208256401565934,14.0,2.668517795130661,0.0395271005541849,0.6169098320262278,0.0346613356306467,20.34292408279301,0.5862452864257927,0
C4B,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,21.653333333333336,4.0345333333333375,26.49518610689961,0.312560329634691,0.2928838461538462,0.0309110503923077,13.0,-0.12404,0.0303176280047028,1.0,0.2808235714285714,0.0305695804554945,14.0,3.6028720524227142,0.0225485702364937,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
DNASE1L2,900.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.4987531172069826,0.8457077609768242,2179404.0,224.0,0.03908355,1.4895417620861382e-05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,14.509333333333336,93.35242133333334,22.487509290002507,0.3013711308299261,0.175789,0.0042313140544444,10.0,-0.2020357142857143,0.0073555410285714,7.0,0.1865964705882353,0.0053157299117647,17.0,2.598875064624111,0.0600459003266713,0.8344306084025979,0.0093099047751108,20.34292408279301,0.5862452864257927,0
SOD2,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4,20.11,121.36819999999996,23.08824419747184,0.2705757132986786,0.1921662499999999,0.0027352645124999,8.0,-0.3089725,0.0262573825583333,4.0,0.2311016666666666,0.0122092908515151,12.0,3.983010527855535,0.0037191546996278,0.1188333680141596,0.0062740973822558,16.01544589078371,0.910054777553919,0
ARAP1,4353.0,0.125,0.0,0.125,0.5,0.0,1.0,0.25,0.0,0.8018796874098554,0.0,2.0,3.5,0.4970178926441352,1.0,0.432338953739732,0.7948747873970179,637045.1,234.0,0.05411493,6.292546601193627e-05,21.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,8.0,0.0,9,21.02075,115.92198164285716,24.122361796350106,0.0701834617201023,0.2003029999999999,0.0079765028455555,10.0,-0.2086714285714285,0.012131932047619,7.0,0.2037488235294118,0.0090542799485294,17.0,3.594772027299717,0.0022104247430201,0.0442389481784425,0.0009450387466819,22.58076780287569,0.1119884562451507,0
EYS,9435.0,0.1724137931034483,0.1034482758620689,0.0,0.6896551724137931,0.0,1.0,0.0,0.0344827586206896,0.952052682898382,0.0,3.333333333333333,4.0,0.6896551724137931,1.0,0.2182929491377429,0.5505167681520643,28896.23,1167.0,-0.02309414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,11,14.91275,106.36233619444444,22.487509290002507,0.3013711308299261,0.2260611111111111,0.0083873862111111,9.0,-0.213995,0.0212642478999999,4.0,0.2223484615384615,0.0109412507141025,13.0,2.029880095632582,0.1046632917796323,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
ZSCAN5B,1488.0,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.4965243296921549,0.8441523308323587,486579.5,522.0,-0.03162898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4,8.9944,111.8105533,22.487509290002507,0.3013711308299261,0.29769625,0.0349295563982142,8.0,-0.2454733333333333,0.0074132793866666,6.0,0.275315,0.022378754226923,14.0,0.8669744934640797,0.5703062177827991,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
UGT1A7,1593.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.8488964346349746,0.9879610231149364,628464.2070903856,454.1716887539794,0.0191206869507081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1.1745,2.1362445000000005,22.487509290002507,0.3013711308299261,0.3190681818181817,0.0356734184763636,11.0,-0.27867,0.04158728,2.0,0.3128530769230769,0.0334236110897435,13.0,0.3830095663899234,0.4722664530321047,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
OR6C76,939.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0660109578189979,1.0,0.2638522427440633,0.615400005038083,802037.7,706.0,0.002542446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,28.8,103.67999999999998,22.487509290002507,0.3013711308299261,0.331125,0.0561210375866666,16.0,-0.38507,0.0303176280047028,1.0,0.3342982352941177,0.0527846529154411,17.0,0.1204100468928731,0.1069423996213159,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
TEKT1,1257.0,0.5,0.1666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.75,0.6618133686300464,1.0,0.9328358208955224,0.9976922226199724,1077116.0,438.0,0.01398688,1.3240130659630248e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3,15.8595,278.7360235,18.86817322089983,0.3984754883942523,0.188748,0.00315254047,5.0,-0.2702161538461538,0.0113849253923076,13.0,0.2475861111111111,0.0101880251781045,18.0,2.732667307884673,0.741788624538364,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
OR5L2,936.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0648256190846622,0.2421920392526777,4183.0,1091.0,-0.03597057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,21.65,0.0049999999999999,22.487509290002507,0.3013711308299261,0.43224375,0.3633163954553571,8.0,-0.2973166666666666,0.0223054867066666,6.0,0.3744178571428572,0.2090123410950549,14.0,0.0,0.0,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
IFITM2,399.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.6596306068601583,0.9340866010687202,1454043.0,344.0,0.0481334,8.901762454099263e-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0.8855,1.5505605,19.93782351927557,0.3172447962534849,0.192542,0.0107231766199999,5.0,-0.2808375,0.016056654675,12.0,0.2548682352941177,0.0154394711529411,17.0,3.513430652388112,0.0143727163257666,0.1188333680141596,0.0062740973822558,21.34197154966169,0.9688825881938196,0
NEFH,3063.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.7733952049497294,0.9721307809665278,723458.2,203.0,0.03468533,4.55373116533508e-06,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,7,15.312833333333332,83.33680176666664,18.673536990520123,0.3384471069649946,0.21023375,0.0053567510267857,8.0,-0.2633863636363636,0.0051791329254545,11.0,0.2410063157894737,0.0056874291578947,19.0,2.491948657648677,0.2001778482343975,0.2391226694138624,0.0454735376607813,20.84501560105328,1.2691754936731798,0
RFX8,1422.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0347439371829615,0.1514748867954965,628464.2070903856,454.1716887539794,0.0191206869507081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4,21.196,13.947079999999996,22.487509290002507,0.3013711308299261,0.2730558333333333,0.0173643765174242,12.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2730558333333333,0.0173643765174242,12.0,1.83216198264962,0.3772971156763552,0.0336476414933154,0.0055469642618454,20.34292408279301,0.5862452864257927,0
RHCE,1254.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0348068221371388,0.1516861076571944,667862.2,185.0,0.03184675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.605,5.088049999999993,22.487509290002507,0.3013711308299261,0.18307,0.0068253025999999,5.0,-0.179414,0.0047718906266666,10.0,0.1806326666666666,0.0050209128923809,15.0,2.09077224767057,0.1911821348740981,0.0611272222508687,0.0020600730948214,20.34292408279301,0.5862452864257927,0
OR4Q2,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.6,0.0,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.871323642994052,0.1199912938338458,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
NMBR,1173.0,0.2,0.0,0.0,0.6,0.0,1.0,0.2,0.0,1.0,0.0,1.5,2.0,1.0,1.0,0.6464124111182935,0.9284535045836646,152447.4,513.0,-0.02750796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4,19.825000000000003,51.17443333333336,22.487509290002507,0.3013711308299261,0.1883271428571429,0.0030535803238095,7.0,-0.2273075,0.0186695266916666,4.0,0.2025018181818181,0.0078197799363636,11.0,1.0736002368146866,0.522335944531036,0.6206797747879756,0.0321304038946842,20.34292408279301,0.5862452864257927,0
SLC5A8,1833.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.14972301242701,0.4340422631746518,261778.3,828.0,-0.0154898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,25.35,25.483333333333345,19.119615149462547,3.938691530893012,0.2283016666666667,0.0110480633969696,12.0,-0.21758,0.01018022755,5.0,0.2251482352941176,0.0101659580029411,17.0,1.3481891461539643,1.088809804211171,0.4481212586005137,0.0312570821764328,20.34292408279301,0.5862452864257927,0
DEFB116,309.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2894356005788712,1.0,1.0,1.0,562664.8,594.0,-0.02868026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,26.5,0.0,22.487509290002507,0.3013711308299261,0.2899444444444444,0.0284512091908496,18.0,-0.149455,0.0010918464499999,2.0,0.2758954999999999,0.0273836586260526,20.0,0.0,0.0,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
IL3RA,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,3.062,15.612871999999998,14.177134212477862,0.3314604870227899,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.715923573758151,0.0209254752408629,0.1188333680141596,0.0062740973822558,14.127181871988006,1.3542639682340707,0
ZNF224,2124.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.8710490642551527,0.0,5.0,6.0,0.4631773969430292,1.0,0.7412898443291327,0.963205023888524,544061.0,558.0,-0.03108707,9.648590375181252e-07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3,14.702,113.915112,22.487509290002507,0.3013711308299261,0.26866375,0.0227042859125,8.0,-0.263515,0.0081982861714285,8.0,0.266089375,0.0144282695395833,16.0,3.49377645892445,0.0019122169562974,0.071114109978468,0.0005672911401444,20.34292408279301,0.5862452864257927,0
EFTUD2,2919.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8051529790660226,0.9796481348722118,1101543.0,172.0,0.02785464,0.0002722535297317,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6,19.322333333333333,100.408027,26.777900170017805,0.0266318846410704,0.2178666666666666,0.0134534201466666,6.0,-0.2841399999999999,0.0106562295333333,10.0,0.2592875,0.01197624978,16.0,3.6311400818886255,0.0012997099727186,0.0918175900995956,0.0036514320356013,18.93627062816381,0.4270662057970938,0
