Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,ONP,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean,Phosphoproteome_var,label
TGFA,483,0.0,0.0,0.0,0.857142857,0.428571429,0.693426404,0.142857143,0.0,0.758039271,0.0,6.0,7.0,1.0,0.0891,0.00034,0.00034549,715917.8,463.0,0.01331679,2.33e-05,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,8.0,24.523,118.4197263,17.56980759,0.699451982,0.243045664,0.021633905,225.0,-0.206034444,0.013099072,45.0,0.236899889,0.020353313,270.0,3.396514673,0.077293142,0.053932813,0.016322865,20.06067439,2.32244926,0
AJUBA,1617,0.111111111,0.111111111,0.037037037,0.444444444,0.0,1.0,0.296296296,0.0,0.64933119,0.0,3.0,6.0,0.019942168,1.0,0.059851568,0.228386859,1240941.0,185.0,0.03786223,1.42e-05,22,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0,0.0,0.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,4.0,0.0,21.0,0.0,25.0,25.09928571,87.07706071,22.03839904,1.779009501,0.25365108,0.026841027,176.0,-0.284569958,0.022661652,238.0,0.2714257,0.024611903,414.0,3.405319331,0.024129117,0.046813509,0.006869309,23.88925171,1.18104459,0
JAKMIP2,2463,0.258064516,0.032258065,0.064516129,0.580645161,0.0,1.0,0.064516129,0.0,0.924406602,0.0,2.0,2.555555556,0.847457627,1.0,0.218435998,0.55073443,102729.4,642.0,-0.00393085,3.29e-06,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,26.0,20.00570588,143.6408416,23.15016813,0.119170693,0.269547474,0.014677581,190.0,-0.245909136,0.015494409,220.0,0.256863488,0.015218352,410.0,2.972985381,0.127335861,0.1115145,0.01451736,21.03387199,17.67998573,0
CCND2,870,0.142857143,0.0,0.0,0.714285714,0.0,1.0,0.0,0.142857143,1.0,0.0,2.5,3.0,1.0,1.0,0.392618767,0.759684411,305145.9,860.0,0.03503973,1.7e-05,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,24.86666667,7.774666667,15.50477558,1.832760204,0.351422659,0.082922701,252.0,-0.251030763,0.024284576,118.0,0.319405784,0.066300489,370.0,3.616022202,0.038885206,0.118541569,0.017748889,19.892679,1.610286264,1
TMEM210,444,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.100836947,0.332182158,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,16.43466667,192.7392053,21.8870142,1.820461457,0.263816402,0.037068399,190.1320168,-0.262379274,0.034993589,187.6534411,0.272484272,0.039786023,377.6466786,0.384850185,0.464223948,0.1115145,0.01451736,20.06067439,2.32244926,0
RAB6A,627,0.666666667,0.0,0.0,0.333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.333333333,0.333333333,1.0,1.0,0.607164542,0.910112599,549152.3,224.0,0.03719184,0.000224545,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,9.0,15.553625,77.14613655,25.45682844,0.305408983,0.354932095,0.131280849,208.0,-0.246079262,0.018552105,122.0,0.314931958,0.092437671,330.0,3.700141759,0.002807908,0.04865269,0.013576389,20.96862973,1.287890967,0
GET4,984,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.285714286,1.285714286,1.0,1.0,0.158906722,0.451205769,737267.1,310.0,0.04053938,9.93e-05,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,16.70652941,109.737508,24.24513471,0.231301013,0.303589631,0.025181965,407.0,-0.311742667,0.051358212,120.0,0.30544611,0.031067805,527.0,3.429191128,0.00699108,0.139681324,0.029045694,16.58297131,3.545032836,0
KCNJ8,1275,0.214285714,0.0,0.0,0.785714286,0.0,1.0,0.0,0.0,1.0,0.0,2.75,2.75,1.0,1.0,0.11786893,0.369894158,501891.1,984.0,-0.008727913,1.07e-05,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0,24.59285714,30.76754505,16.88507967,0.896716471,0.331499641,0.073278117,251.0,-0.248933514,0.031012529,111.0,0.306182403,0.061649818,362.0,3.198499224,0.029133278,0.12205207,0.015183177,20.12330334,2.001164805,0
FAM214A,3231,0.125,0.09375,0.0,0.5625,0.0,1.0,0.21875,0.0,0.792379494,0.0,3.6,5.6,0.787401575,1.0,0.519480519,0.859701801,421095.4,345.0,0.0209786,4.04e-06,8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,1.0,0.0,25.0,0.0,29.0,19.23976,121.9530396,16.58996679,3.076616135,0.200594429,0.012021397,70.0,-0.269446904,0.020664094,281.0,0.255715641,0.019660254,351.0,3.537743361,0.010732411,0.092069591,0.009140483,15.51853178,0.556735714,0
EWSR1,1986,0.2,0.1,0.0,0.6,0.0,1.0,0.1,0.0,0.939794001,0.0,2.0,2.666666667,0.498256104,1.0,0.73800738,0.962215095,854819.9,251.0,0.05051948,0.00380071,235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,23.5096,88.24790827,26.72332247,0.273523641,0.270668944,0.041429528,142.0,-0.291049766,0.028710766,255.0,0.283778216,0.033251255,397.0,3.730151068,0.001590813,0.046346577,0.010526977,16.89062444,1.334331278,1
POU4F1,1260,0.285714286,0.071428571,0.0,0.571428571,0.0,1.0,0.071428571,0.0,0.962478638,0.0,1.6,2.0,0.070387837,1.0,0.295508274,0.655750131,41875.77,1004.0,-0.001171553,4.2e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,12.0,24.33546154,95.6586261,21.8870142,1.820461457,0.295449297,0.043891954,185.0,-0.305525935,0.032957902,278.0,0.301499633,0.037265665,463.0,1.52978539,1.02923135,0.1115145,0.01451736,20.06067439,2.32244926,0
TSHR,2295,0.19047619,0.0,0.0,0.80952381,0.0,1.0,0.0,0.0,0.978317119,0.0,3.4,3.4,1.0,1.0,0.322788896,0.687784617,214327.5,492.0,-0.009590797,8.09e-05,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,20.0,16.85286957,88.80021403,17.47044159,0.081361035,0.23514898,0.020320472,147.0,-0.28815343,0.023374026,277.0,0.269776887,0.022902669,423.0,2.759415723,0.393852694,0.147888547,0.00940514,20.06067439,2.32244926,0
COLGALT2,1881,0.133333333,0.066666667,0.0,0.666666667,0.0,1.0,0.133333333,0.0,0.918863226,0.0,3.333333333,4.333333333,0.591715976,1.0,0.040288465,0.16968253,348183.3,732.0,0.01134376,0.000138964,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,14.0,20.9102,113.8224733,21.10726535,9.237391539,0.276970078,0.023918122,384.0,-0.227803143,0.016668271,35.0,0.272872833,0.023457847,419.0,2.852969833,0.212299869,0.036328606,0.007265062,19.7523814,1.879188845,0
FGD6,4293,0.117647059,0.058823529,0.0,0.764705882,0.0,1.0,0.029411765,0.029411765,0.960948479,0.0,5.2,6.0,0.854700855,1.0,0.19264111,0.50990683,370366.8,544.0,0.03245851,1.96e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,0.0,25.0,20.2620625,105.212733,22.72208838,0.797504257,0.21787963,0.011218985,135.0,-0.216601329,0.014990743,143.0,0.217222086,0.013112429,278.0,3.543276614,0.017601187,0.055953678,0.012282795,23.93301097,1.118556462,0
PKN3,2670,0.212121212,0.060606061,0.0,0.666666667,0.0,1.0,0.060606061,0.0,0.951941851,0.0,2.75,3.25,0.700770848,1.0,0.343406593,0.710453341,1865107.0,197.0,0.03839355,8.05e-06,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,31.0,0.0,30.0,20.895,98.97987133,17.33783889,1.202594362,0.247239928,0.021568052,137.0,-0.242727897,0.01912958,271.0,0.244250293,0.019906057,408.0,3.093554506,0.020092282,0.075813413,0.007401706,20.31027562,2.277342537,0
LRRTM3,1746,0.193548387,0.096774194,0.0,0.709677419,0.0,1.0,0.0,0.0,0.942994644,0.0,3.142857143,3.571428571,0.467071462,1.0,0.255623722,0.604306941,2412.462,967.0,-0.0444141,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,28.0,24.38132258,77.50515843,20.91090601,0.217022125,0.220873333,0.013726265,111.0,-0.327280929,0.04613984,280.0,0.297073146,0.039186972,391.0,1.656599541,1.258435387,0.1115145,0.01451736,12.90300208,0.211447846,0
FABP2,399,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.132205182,1.0,1.0,1.0,218602.8,824.0,-0.000952437,2.17e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,0.0,24.2471542,2.582594096,0.20186963,0.020591088,81.0,-0.261576148,0.021243648,257.0,0.247267781,0.021677201,338.0,1.659877847,0.824819497,0.1115145,0.01451736,20.06067439,2.32244926,0
SCGB3A2,282,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.232720503,0.572007704,137041.2,470.0,0.001783459,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,22.16333333,5.529033333,20.05376868,4.487595405,0.271687316,0.014962772,190.0,-0.244667626,0.015224832,219.0,0.25721956,0.015248164,409.0,1.452304825,1.64554544,0.1115145,0.01451736,20.06067439,2.32244926,0
BARHL2,1164,0.16,0.0,0.0,0.52,0.0,1.0,0.32,0.0,0.793275252,0.0,2.6,4.2,1.0,1.0,0.20096463,0.523437772,82474.08,897.0,-0.004452729,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,21.0,22.60305882,77.08712006,21.8870142,1.820461457,0.205347411,0.011424679,112.0,-0.23513018,0.012716914,222.0,0.225143144,0.012446274,334.0,0.124096092,0.165923385,0.565650817,0.047480533,20.06067439,2.32244926,0
TAF10,657,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.00716,0.042524996,424522.7,491.0,0.01653313,0.000224378,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,28.475,14.64916667,23.44179605,0.52712605,0.202620152,0.014911096,132.0,-0.249829862,0.015946123,217.0,0.23197404,0.016036323,349.0,3.477948858,0.002472897,0.043203725,0.011952403,20.97633345,1.592844555,0
ADAMDEC1,1413,0.05,0.1,0.05,0.65,0.0,1.0,0.15,0.0,0.820568799,0.0,6.5,9.5,0.289771081,1.0,0.251889169,0.599185414,57540.46,741.0,0.005028487,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,17.0,16.86547059,111.8754151,20.67760742,3.585034918,0.248853689,0.019600518,122.0,-0.319271833,0.036497387,420.0,0.303421255,0.033517298,542.0,3.163810564,0.124786638,0.1115145,0.01451736,20.06067439,2.32244926,0
LATS1,3393,0.05,0.1,0.0,0.8,0.0,1.0,0.05,0.0,0.944991131,0.0,8.0,9.5,0.56980057,1.0,0.00832,0.048165254,431426.5,210.0,0.04004988,0.000465867,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,6.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,22.0,22.58448,112.8730138,20.83279521,0.807286321,0.244334851,0.037092292,101.0,-0.285242935,0.027250941,276.0,0.274283475,0.030124939,377.0,3.539700166,0.00869209,0.059077997,0.006030314,24.30209238,0.617526483,0
PARP1,3045,0.166666667,0.055555556,0.0,0.777777778,0.0,1.0,0.0,0.0,1.0,0.0,3.5,3.75,0.825763832,1.0,0.064729109,0.24192791,805195.2,409.0,0.009338636,0.002283731,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,22.19688889,110.3684541,27.92836296,0.605064052,0.287018505,0.026405098,368.0,-0.238101522,0.021468008,46.0,0.281583285,0.026040129,414.0,3.732704988,0.004280473,0.032802056,0.00758524,23.3953997,0.464841012,1
PTPN12,2343,0.176470588,0.0,0.0,0.647058824,0.0,1.0,0.176470588,0.0,0.931571423,0.0,2.75,3.5,1.0,1.0,0.227117874,0.563771548,306142.2,489.0,0.02390126,0.000220688,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,16.0,17.25028571,100.0178925,25.21643052,0.327761959,0.294234729,0.025768374,384.0,-0.25891378,0.023510618,81.0,0.288059211,0.025502921,465.0,3.63713141,0.004191957,0.074858454,0.012211223,26.77187346,0.913283425,0
TRIM47,1917,0.25,0.0,0.0,0.625,0.0,1.0,0.125,0.0,1.0,0.0,1.666666667,2.0,1.0,1.0,0.381679389,0.749303175,1727802.0,178.0,0.03458488,1.56e-05,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,9.0,17.11857143,30.20258095,24.96163999,0.521506226,0.268704644,0.025327833,239.0,-0.225176131,0.014432118,137.0,0.252844521,0.021748774,376.0,3.359770684,0.016668197,0.135508907,0.0050126,23.6726101,0.749507477,0
HTRA3,1362,0.416666667,0.083333333,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.166666667,0.578703704,1.0,0.427899016,0.791128821,170888.6,242.0,0.05162625,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,19.66775,140.2263748,23.48541381,2.554213601,0.255112455,0.026444463,110.0,-0.257639206,0.019856683,252.0,0.256871409,0.021792141,362.0,3.297054524,0.088715506,0.15281864,0.024549069,17.31684839,1.421593393,0
POFUT2,1290,0.333333333,0.083333333,0.0,0.333333333,0.0,1.0,0.25,0.0,0.814038036,0.0,0.8,1.6,0.533333333,1.0,0.88028169,0.992529331,596236.0,334.0,0.04546251,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,13.0,12.00263636,180.3690337,23.82070617,0.943604505,0.263816402,0.037068399,190.1320168,-0.262379274,0.034993589,187.6534411,0.272484272,0.039786023,377.6466786,3.399420577,0.005494122,0.139094967,0.016323772,20.06067439,2.32244926,0
AP3S1,582,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.664451827,0.936075015,380598.4,759.0,0.005866556,3.17e-05,23,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,11.58466667,97.77880133,25.35979573,0.129033931,0.271714706,0.018007994,153.0,-0.270977403,0.023632023,258.0,0.271251873,0.021489505,411.0,3.510374653,0.00776423,0.053243863,0.009899857,17.28014653,2.398518808,0
FUT5,1125,0.666666667,0.0,0.0,0.333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,1.0,0.978473581,0.999766626,1217326.0,294.0,0.03461542,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.4275,2.9003111,21.8870142,1.820461457,0.278790752,0.052413464,133.0,-0.24826081,0.018285073,247.0,0.258946289,0.03033584,380.0,1.078490336,0.869955917,0.1115145,0.01451736,20.06067439,2.32244926,0
SAMD14,1338,0.153846154,0.0,0.0,0.769230769,0.0,1.0,0.076923077,0.0,1.0,0.0,3.333333333,3.666666667,1.0,1.0,0.085338795,0.295368333,1237828.0,210.0,0.02274882,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,12.0,22.47981818,45.39169636,19.97415982,6.367290206,0.248983125,0.017374089,208.0,-0.251192466,0.01846026,146.0,0.249894322,0.017772218,354.0,2.76420488,0.075760331,0.045134145,0.004769909,21.41875601,2.480651792,0
VEGFA,1239,0.083333333,0.083333333,0.0,0.75,0.0,1.0,0.083333333,0.0,0.953509509,0.0,4.5,5.5,0.763358779,1.0,0.061614295,0.233324792,1564130.0,278.0,0.0414138,0.000360993,27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,14.0,22.87507692,99.73835708,22.01844778,3.609457767,0.313742116,0.069454292,189.0,-0.249821473,0.019163334,129.0,0.287812044,0.04991664,318.0,3.778295087,0.020650756,0.051259924,0.014102683,19.42037618,8.116282084,1
ZC2HC1C,1371,0.1,0.1,0.0,0.7,0.0,1.0,0.1,0.0,0.939794001,0.0,3.5,4.5,0.404367165,1.0,0.269687163,0.623110207,919042.5,222.0,0.04665903,1.58e-05,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,9.0,17.09455556,60.84067678,21.8870142,1.820461457,0.233778951,0.020509199,143.0,-0.286353203,0.022968109,281.0,0.268621792,0.022707634,424.0,2.978042932,0.022421743,0.105421236,0.014474576,20.06067439,2.32244926,0
C15ORF39,3144,0.166666667,0.041666667,0.0,0.541666667,0.0,1.0,0.166666667,0.083333333,0.876319958,0.0,2.6,4.0,0.69881202,1.0,0.522739153,0.861825766,840095.5,203.0,0.04626348,8.86e-06,7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,21.0,15.07227778,87.44976245,20.61964621,1.746569929,0.231505914,0.0190147,93.0,-0.258288415,0.023119019,246.0,0.250941003,0.022076688,339.0,3.360437687,0.012425826,0.031216962,0.007471223,20.06067439,2.32244926,0
SENP5,2268,0.454545455,0.0,0.0,0.545454545,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.920810313,0.996778289,766452.3,258.0,0.03251399,8.68e-06,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,15.64172727,77.44455542,19.24799178,1.136474119,0.364901416,0.072693867,353.0,-0.292804066,0.030374252,91.0,0.350124707,0.064781031,444.0,3.601839564,0.008322848,0.044216962,0.007811756,18.96325622,2.026653711,0
PTCH1,4344,0.333333333,0.041666667,0.0,0.5,0.0,1.0,0.125,0.0,0.910473884,0.0,1.411764706,1.882352941,0.535331906,1.0,0.138064338,0.411436626,186892.9,510.0,0.05274564,0.001124455,88,0.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,3.0,23.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,6.0,0.0,1.0,0.0,48.0,0.0,40.0,18.1386875,113.8378869,17.09258439,2.320014914,0.224684485,0.012613554,136.0,-0.240615594,0.015945737,261.0,0.235158086,0.014826803,397.0,3.277483652,0.046512633,0.067562867,0.014643296,14.64276217,1.16174783,1
SEMA4G,2532,0.25,0.083333333,0.0,0.583333333,0.0,1.0,0.0,0.083333333,1.0,0.0,1.75,2.25,0.675219446,1.0,0.985221675,0.999890259,1020226.0,247.0,0.04030881,1.12e-05,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,12.0,17.45261538,102.9538721,16.9996126,5.862122088,0.209699082,0.012987996,98.0,-0.334038603,0.044411893,315.0,0.30453431,0.03971059,413.0,3.079157571,0.046450385,0.1115145,0.01451736,17.30235439,2.356927555,0
RNF216,2772,0.230769231,0.076923077,0.0,0.538461538,0.0,1.0,0.153846154,0.0,0.859582436,0.0,1.75,2.5,0.730994152,1.0,0.594530321,0.903676315,1965381.0,220.0,0.04717287,6.06e-05,20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,15.0,20.38938462,197.5404909,20.58611954,1.509672814,0.298175087,0.02374695,403.0,-0.320656508,0.04896117,126.0,0.30352983,0.029763133,529.0,3.580487382,0.007286767,0.036306459,0.005787413,21.78980321,0.903563829,0
GCM1,1311,0.166666667,0.0,0.0,0.833333333,0.0,1.0,0.0,0.0,1.0,0.0,3.333333333,3.333333333,1.0,1.0,0.00782,0.045755373,414445.6,329.0,0.02001746,3.23e-06,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,20.46408333,92.58840772,21.8870142,1.820461457,0.282345181,0.052544876,193.0,-0.231154672,0.018268675,121.0,0.262519016,0.039793005,314.0,1.665438999,0.549190291,0.1115145,0.01451736,20.06067439,2.32244926,0
KLK4,765,0.25,0.0,0.083333333,0.5,0.0,1.0,0.166666667,0.0,0.889471473,0.0,1.5,2.25,0.397614314,1.0,0.74906367,0.965491604,581407.7,606.0,0.02882839,3.28e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,12.0,10.94809091,81.69783429,21.8870142,1.820461457,0.270352473,0.035809852,186.0,-0.255174852,0.021660328,169.0,0.26312707,0.029051286,354.0,1.273584684,0.945697073,0.1115145,0.01451736,20.06067439,2.32244926,0
GGT7,1989,0.352941176,0.0,0.0,0.647058824,0.0,1.0,0.0,0.0,1.0,0.0,1.571428571,1.571428571,1.0,1.0,0.64516129,0.927906407,1040878.0,205.0,0.04845574,7.5e-06,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,17.29289474,102.5923341,21.44608798,1.499317062,0.344507432,0.052374868,366.0,-0.205574314,0.013829776,51.0,0.327515612,0.049693128,417.0,3.276310613,0.02287763,0.04208558,0.005642491,21.52057912,1.067501192,0
SIAH2,975,0.666666667,0.0,0.0,0.333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.333333333,0.333333333,1.0,1.0,0.796178344,0.97765292,348287.9,544.0,0.0273309,0.000385036,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,15.28066667,91.34912133,19.46855047,2.578594744,0.346012921,0.064371749,356.0,-0.24937806,0.021141531,67.0,0.33070669,0.05870587,423.0,3.493457719,0.010971218,0.090243898,0.010057138,16.5347794,1.400247616,0
