Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,ONP,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean,Phosphoproteome_var,label
OLR1,822,0.125,0.0,0.0,0.625,0.0,1.0,0.25,0.0,0.916666667,0.0,2.5,3.5,1.0,1.0,0.234356691,0.574387393,397576.8,398.0,0.01849326,4.58e-05,2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,14.0,12.79916667,117.2984122,20.2382965,3.712616154,0.310572428,0.054529881,243.0,-0.275370923,0.030488293,130.0,0.298303807,0.046328404,373.0,3.285382671,0.070942354,0.1115145,0.01451736,17.65738657,2.086797299,0
ABCA8,4746,0.180327869,0.032786885,0.032786885,0.737704918,0.049180328,0.980759834,0.016393443,0.0,0.954766004,0.0,3.75,4.166666667,0.650618087,0.142673705,0.172635183,0.115856206,295848.4,637.0,-0.04116349,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2.0,40.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,1.0,0.0,0.0,0.0,62.0,0.0,43.0,14.88887097,99.62331733,21.53301669,1.520472692,0.295856449,0.049799021,243.0,-0.224955401,0.012915336,137.0,0.270428586,0.037661806,379.0,3.145882858,0.176012021,0.1115145,0.01451736,15.94960969,1.347988706,0
ARAP1,4353,0.171428571,0.028571429,0.114285714,0.6,0.0,1.0,0.085714286,0.0,0.866313814,0.0,3.0,4.142857143,0.061150859,1.0,0.446229362,0.806301738,637045.1,234.0,0.05411493,6.29e-05,21,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,1.0,0.0,35.0,0.0,37.0,22.40614286,109.7378191,24.32721619,1.392587389,0.379344839,0.175093903,217.0,-0.240734248,0.017760036,113.0,0.331881212,0.125340552,330.0,3.62752889,0.004249363,0.068033992,0.014082891,22.90362874,1.649772007,0
ARAF,1830,0.103448276,0.034482759,0.034482759,0.620689655,0.0,1.0,0.206896552,0.0,0.829644001,0.0,4.5,6.5,0.517330574,1.0,0.343997248,0.711084149,775214.2,444.4009898,0.03801457,0.000282272,80,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,23.0,0.0,25.0,22.80352174,80.13333272,23.51158481,0.14645926,0.265284133,0.069465732,75.0,-0.293044529,0.044627261,170.0,0.284546449,0.052141705,245.0,3.485568535,0.00296983,0.175679527,0.036845934,24.2309294,0.585771294,1
RPS6KB2,1449,0.375,0.0,0.0,0.625,0.0,1.0,0.0,0.0,1.0,0.0,1.25,1.25,1.0,1.0,0.480538203,0.832699927,1331051.0,161.0,0.05196291,0.000592117,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,19.150375,64.04728398,22.05882188,1.243042011,0.294148028,0.064264029,218.0,-0.223552558,0.01497133,86.0,0.274176941,0.051238312,304.0,3.412777221,0.007877827,0.049154031,0.013738437,22.14297351,1.243511999,0
DDR2,2568,0.28125,0.03125,0.03125,0.65625,0.09375,0.94845017,0.0,0.0,0.957781953,0.0,2.1,2.3,0.78125,0.029443806,0.784383005,0.110121008,322979.7,293.0,0.009016348,2.93e-06,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,27.0,20.69888571,125.9931712,20.17655783,1.459161539,0.283821662,0.026580441,397.0,-0.187856,0.006711039,30.0,0.277079344,0.025768418,427.0,3.599167415,0.018874994,0.1115145,0.01451736,19.17906704,2.483550645,1
HRAS,570,0.0,0.0,0.0,1.0,0.538461538,0.591493778,0.0,0.0,0.549918677,0.0,13.0,13.0,1.0,0.00014,0.0,2.99e-08,1970020.0,236.0,0.0415969,0.000264187,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,22.91461538,4.27644359,21.8870142,1.820461457,0.207722903,0.019714379,124.0,-0.262912821,0.018938411,233.0,0.24379676,0.019844234,357.0,3.311221427,0.010141857,0.098365082,0.007366101,20.06067439,2.32244926,1
ATF6,2013,0.153846154,0.076923077,0.0,0.769230769,0.0,1.0,0.0,0.0,1.0,0.0,3.333333333,3.666666667,0.690131125,1.0,0.089166295,0.304703715,407279.0,420.0,0.01621869,0.000132505,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,13.0,22.709,68.19892633,20.2422478,0.970519846,0.291314218,0.031786868,401.0,-0.187856,0.006711039,30.0,0.284146212,0.030721763,431.0,3.676038328,0.001748546,0.1115145,0.01451736,18.60377753,1.861871905,0
LIG1,2760,0.368421053,0.105263158,0.0,0.473684211,0.0,1.0,0.052631579,0.0,0.941087216,0.0,1.125,1.5,0.325097529,1.0,0.945179584,0.998469124,973755.8,431.0,0.02617784,1.2e-05,13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,22.0,15.55685714,189.1145678,24.54634282,0.791453998,0.239893941,0.014153469,169.0,-0.264243444,0.022599501,179.0,0.252416543,0.018593361,348.0,3.44802051,0.006133248,0.058586837,0.00977963,24.43468041,0.805201946,0
OR2K2,951,0.111111111,0.0,0.0,0.777777778,0.0,1.0,0.111111111,0.0,1.0,0.0,3.5,4.0,1.0,1.0,0.654878847,0.932092355,348468.6,501.0,0.01905267,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,10.0,15.25444444,49.44278253,21.8870142,1.820461457,0.246680511,0.020219018,137.0,-0.235526905,0.014823912,252.0,0.239455039,0.01670523,389.0,0.448854144,0.40371452,0.1115145,0.01451736,20.06067439,2.32244926,0
STX8,711,0.0,0.181818182,0.090909091,0.727272727,0.0,1.0,0.0,0.0,0.822490874,0.0,8.0,11.0,0.146649069,1.0,0.254323499,0.602530062,84658.19,634.0,-0.01019442,6.23e-05,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,30.17272727,41.23418182,23.44584418,0.342009493,0.2948088,0.310424612,75.0,-0.281374286,0.02080677,440.0,0.283326977,0.062403824,514.0,3.335149992,0.004714665,0.1115145,0.01451736,16.34985668,1.211157288,0
ABCF2,1905,0.333333333,0.0,0.066666667,0.533333333,0.0,1.0,0.066666667,0.0,0.965872263,0.0,1.333333333,1.666666667,0.834724541,1.0,0.390320062,0.757528573,610105.5,290.0,0.03197283,2.61e-05,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,15.0,21.492,89.69481954,21.8870142,1.820461457,0.296305756,0.024548786,344.0,-0.274269756,0.026876983,123.0,0.290501842,0.025200046,467.0,3.438513149,0.004889993,0.047696787,0.00601268,19.78543836,0.860651471,0
NRF1,1512,0.3,0.1,0.0,0.5,0.0,1.0,0.1,0.0,0.939794001,0.0,1.25,1.75,0.412371134,1.0,0.805801773,0.979788482,459188.5,253.0,0.03240057,9.14e-05,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,10.0,21.77288889,136.2310314,23.38350841,0.343607433,0.294354749,0.022739126,339.0,-0.267774035,0.024020269,114.0,0.287665563,0.023142456,452.0,3.355198867,0.002175002,0.040974703,0.009889598,18.92910304,2.098262609,0
P4HA2,1608,0.1875,0.0625,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.25,0.712758375,1.0,0.789889415,0.976194569,371616.7,246.0,0.03545033,4.16e-06,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,21.936375,68.06906625,25.09627749,1.019867186,0.260688129,0.014397053,171.0,-0.251891224,0.01802471,245.0,0.25550726,0.016514028,416.0,3.54830801,0.015080895,0.056879346,0.012620554,18.61451657,0.87487657,0
SAMD14,1338,0.153846154,0.0,0.0,0.769230769,0.0,1.0,0.076923077,0.0,1.0,0.0,3.333333333,3.666666667,1.0,1.0,0.085338795,0.295368333,1237828.0,210.0,0.02274882,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,12.0,22.47981818,45.39169636,19.97415982,6.367290206,0.248983125,0.017374089,208.0,-0.251192466,0.01846026,146.0,0.249894322,0.017772218,354.0,2.76420488,0.075760331,0.045134145,0.004769909,21.41875601,2.480651792,0
HDAC2,1467,0.0,0.0,0.111111111,0.777777778,0.0,1.0,0.111111111,0.0,0.929896694,0.0,7.0,9.0,0.562429696,1.0,0.059605412,0.227693205,217825.5,610.0,0.01351516,0.002517973,293,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,12.0,23.95909091,62.19956909,25.41964883,1.957200374,0.229269109,0.016786174,101.0,-0.274232945,0.024520931,275.0,0.262154894,0.022791195,376.0,3.618206428,0.008398893,0.061017736,0.0099708,26.16597513,1.640132215,1
TM7SF2,1257,0.166666667,0.166666667,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.5,0.582750583,1.0,0.71787509,0.955821748,3267059.0,207.0,0.04633121,9.99e-08,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,20.672,210.4919577,21.98967432,1.823894253,0.230105,0.023838663,166.0,-0.255096695,0.052076053,118.0,0.240488873,0.035580764,284.0,3.266362268,0.030775031,0.075835422,0.013833879,20.06067439,2.32244926,0
SMIM4,213,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2787068,0.6347812,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,24.23333333,0.043333333,17.43750873,1.617591837,0.247332523,0.037135308,107.0,-0.280808641,0.022928631,434.0,0.274187671,0.025853025,541.0,3.105118987,0.011519633,0.049684509,0.003135964,20.06067439,2.32244926,0
IL23R,1890,0.352941176,0.0,0.058823529,0.529411765,0.0,1.0,0.058823529,0.0,0.971217583,0.0,1.285714286,1.571428571,0.745156483,1.0,0.913242009,0.996122706,453952.2,581.0,-0.004041341,2.59e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,15.0,12.64870588,65.5529891,20.34568609,2.023226147,0.201970672,0.012296345,119.0,-0.2277347,0.013506748,200.0,0.218123668,0.013170866,318.0,2.01369869,0.567296283,0.1115145,0.01451736,20.06067439,2.32244926,0
MAP7D2,2322,0.142857143,0.095238095,0.0,0.666666667,0.0,1.0,0.047619048,0.047619048,0.94845017,0.0,3.5,4.5,0.590318772,1.0,0.732600733,0.960552695,263236.3,444.4009898,0.0375427,5.86e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,4.0,14.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,22.0,16.5613913,153.6927394,20.81396162,5.577810176,0.225413086,0.024065579,81.0,-0.293544948,0.044398217,192.0,0.27333,0.039227,273.0,2.770312257,0.288840104,0.401410293,0.027037357,20.85910104,4.046176954,0
APP,2313,0.210526316,0.052631579,0.105263158,0.631578947,0.0,1.0,0.0,0.0,0.941087216,0.0,2.4,3.0,0.225988701,1.0,0.542888165,0.874512453,529745.3,793.0,-0.01309097,0.098647023,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,23.29444444,86.62975273,25.24807697,0.601309814,0.239564512,0.016978217,82.0,-0.26166772,0.019983555,250.0,0.256208494,0.019278875,332.0,3.932493262,0.003209499,0.020998149,0.001045412,20.53972461,1.927390382,0
COX16,321,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.599161174,0.906066294,500895.7,549.0,0.03229876,3.8e-06,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.08,0.0,18.5572888,1.621356762,0.230398913,0.024924314,138.0,-0.284043171,0.022166064,287.0,0.266624565,0.023637501,425.0,3.369257395,0.007867982,0.063262359,0.00292958,20.06067439,2.32244926,0
NRG1,1938,0.161290323,0.032258065,0.0,0.774193548,0.0,1.0,0.032258065,0.0,0.986977478,0.0,4.0,4.333333333,0.893655049,1.0,0.045867352,0.187230608,28017.54,952.0,-0.03223809,0.000496597,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,29.0,25.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,59.0,0.0,48.0,21.18713559,74.28084174,19.04592379,1.531174098,0.297595625,0.06169989,159.0,-0.30715393,0.031749839,369.0,0.304262949,0.040728068,528.0,3.098964971,0.158226553,0.169954896,0.032717641,19.19979199,2.537260834,1
TAF3,2790,0.214285714,0.107142857,0.0,0.607142857,0.0,1.0,0.071428571,0.0,0.913750904,0.0,2.428571429,3.142857143,0.18957346,1.0,0.691562932,0.946612119,189039.7,596.0,-0.001359461,7.19e-06,24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,20.0,17.31292308,157.0815546,20.3241661,0.93386856,0.322179809,0.075053594,157.0,-0.339346092,0.04822627,238.0,0.332523038,0.058796606,394.0,3.222621135,0.004571927,0.038454529,0.0116951,23.31285169,0.41187567,0
CCL14,330,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.843881857,0.987124704,779228.0,525.0,0.01922532,3.09e-06,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.5375,0.0836405,21.99577606,1.380301409,0.245355732,0.028042631,164.0,-0.270558639,0.020249304,191.0,0.258915606,0.023938879,355.0,2.73649375,0.282790437,0.1115145,0.01451736,17.74910039,0.567915587,0
LANCL1,1200,0.181818182,0.0,0.181818182,0.636363636,0.0,1.0,0.0,0.0,0.947442759,0.0,2.333333333,3.0,0.222717149,1.0,0.265181649,0.617167918,159583.6,453.0,0.003072574,0.000133089,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,21.73491667,141.8137064,26.56521623,0.419323014,0.226037582,0.017996806,153.0,-0.261525714,0.020919853,126.0,0.24206448,0.019559414,279.0,3.583757363,0.004486866,0.059470359,0.01060814,17.31391325,5.682467759,0
ZKSCAN8,1737,0.090909091,0.090909091,0.0,0.727272727,0.0,1.0,0.090909091,0.0,0.947442759,0.0,4.0,5.0,0.787401575,1.0,0.354987575,0.722638441,202009.5,514.0,0.03392459,7.79e-06,13,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,18.33123077,109.0347202,21.30530993,2.227426259,0.259721957,0.023191627,184.0,-0.236869259,0.015532965,135.0,0.250050752,0.020019344,319.0,3.539777763,0.008790023,0.104183305,0.008856515,23.239477,0.990819872,0
RAB2A,639,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.41736227,1.0,0.618046972,0.9154455,234040.9,512.0,0.02449636,0.000161915,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,36.0,49.0,27.12265051,0.378736199,0.317691146,0.052235394,384.0,-0.25460122,0.016930856,82.0,0.306589485,0.046551634,466.0,3.66999913,0.005522839,0.054211343,0.013027763,16.23798873,3.458886382,0
EFCAB1,636,0.2,0.1,0.0,0.6,0.0,1.0,0.1,0.0,0.939794001,0.0,2.0,2.666666667,0.784929356,1.0,0.280269058,0.636772762,16699.38,533.0,-0.02776282,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,8.0,24.36,94.738875,16.63596085,0.489651563,0.308092751,0.049091936,349.0,-0.2602106,0.01887198,100.0,0.297428575,0.04270207,449.0,2.305818952,0.513234498,0.334017372,0.045154078,20.06067439,2.32244926,0
ORMDL1,462,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.138484974,0.412268861,398589.8,452.0,0.02495469,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,26.03333333,16.10333333,18.9915656,1.691611298,0.237353495,0.020327305,206.0,-0.230989701,0.018338371,67.0,0.235791685,0.01977749,273.0,3.530629847,0.002861639,0.049497473,0.011451316,20.06067439,2.32244926,0
UTY,4335,0.2,0.0,0.2,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.5,2.0,0.317863954,1.0,0.621118012,0.916915639,649122.9543,444.4009898,0.019888568,4.55e-07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,20.842,22.45082,18.82809949,2.734429554,0.263816402,0.037068399,190.1320168,-0.262379274,0.034993589,187.6534411,0.272484272,0.039786023,377.6466786,2.253668403,2.073988501,0.053931184,0.005976077,18.42936014,3.724785867,0
LGALS4,972,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.335345406,0.701741857,1843355.0,219.0,0.03723424,1.37e-06,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,16.8416,75.6869428,24.91676293,13.52470112,0.367262424,0.111120649,230.0,-0.348571456,0.078068808,158.0,0.35967072,0.097544666,388.0,2.474497606,0.744834638,0.1115145,0.01451736,21.64570761,3.640903637,0
UQCR10,192,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.170183799,1.0,1.0,1.0,848648.8,195.0,0.03687788,8.98e-06,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,25.71,408.4082,25.19822201,0.479814297,0.272758369,0.044779072,141.0,-0.285823113,0.024090038,257.0,0.281194648,0.031364384,398.0,3.537017219,0.005812548,0.067580408,0.00600714,20.06067439,2.32244926,0
OR10G8,936,0.32,0.0,0.0,0.64,0.0,1.0,0.04,0.0,1.0,0.0,1.777777778,1.888888889,1.0,1.0,0.708215297,0.952554631,158395.9,830.0,-0.009757031,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,22.0,12.16708333,72.72129208,21.8870142,1.820461457,0.209178053,0.020736565,113.0,-0.280316164,0.024948858,219.0,0.256103494,0.024587799,332.0,0.097803291,0.137271562,0.1115145,0.01451736,20.06067439,2.32244926,0
ZNF330,963,0.111111111,0.0,0.0,0.222222222,0.0,1.0,0.666666667,0.0,0.456356749,0.0,1.0,4.0,1.0,1.0,0.562429696,0.886101877,71072.38,671.0,-0.003542616,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,8.0,21.69333333,16.62663333,24.45382586,0.734155283,0.239292841,0.048433995,88.0,-0.271032588,0.024147478,255.0,0.262889446,0.030447733,343.0,3.450915505,0.002951364,0.043504368,0.009007216,18.93201324,1.574008989,0
MAGEB17,1011,0.384615385,0.076923077,0.0,0.538461538,0.0,1.0,0.0,0.0,1.0,0.0,1.166666667,1.333333333,0.483558994,1.0,0.465549348,0.821479133,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,7.372538462,77.65004444,14.81789186,2.257873238,0.263816402,0.037068399,190.1320168,-0.262379274,0.034993589,187.6534411,0.272484272,0.039786023,377.6466786,1.29407028,0.880962314,0.1115145,0.01451736,15.78167424,4.474389111,0
G2E3,2121,0.055555556,0.111111111,0.0,0.833333333,0.0,1.0,0.0,0.0,0.97335417,0.0,7.5,8.5,0.757002271,1.0,0.154846702,0.443685301,354135.1,695.0,-0.009624624,1.29e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,20.0,20.64136364,111.6485415,14.88848516,1.555886254,0.267699516,0.037368032,186.0,-0.288136962,0.022692235,237.0,0.279150284,0.029175312,423.0,3.438247537,0.005958851,0.060862648,0.009277277,14.94764509,1.347363134,0
S100A14,315,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.130191381,0.395619027,1454773.0,186.0,0.02551124,2.88e-05,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,22.73333333,0.443333333,25.26090479,2.397483281,0.302604625,0.03598693,387.0,-0.178992105,0.005772696,38.0,0.291552212,0.034512431,425.0,3.26261017,0.503414144,0.1115145,0.01451736,19.89409298,7.410526856,0
PRKACB,1197,0.272727273,0.090909091,0.0,0.545454545,0.0,1.0,0.090909091,0.0,0.947442759,0.0,1.5,2.0,0.698324022,1.0,0.301204819,0.662639995,205639.8,919.0,-0.01315519,0.00028847,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,12.0,26.0356,132.2056914,24.42578638,1.792781388,0.210921983,0.014833734,120.0,-0.23154285,0.012198836,207.0,0.223935762,0.013227765,327.0,3.540257796,0.014530438,0.079224783,0.009539135,21.93557394,3.04163416,0
POLG2,1458,0.285714286,0.0,0.0,0.714285714,0.0,1.0,0.0,0.0,1.0,0.0,1.666666667,1.666666667,1.0,1.0,0.651465798,0.930638685,1306314.0,184.0,0.02260528,4.89e-06,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,18.07557143,38.81614729,21.66355761,0.741000085,0.282799919,0.036200245,247.0,-0.231925401,0.015565059,137.0,0.264649375,0.029373859,384.0,3.167323157,0.005494098,0.1115145,0.01451736,20.06067439,2.32244926,0
ELAVL2,1080,0.0,0.076923077,0.076923077,0.846153846,0.0,1.0,0.0,0.0,0.958424899,0.0,11.0,13.0,0.163025758,1.0,0.300571085,0.661878869,7648.077,719.0,-0.04035431,1.19e-05,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,28.40733333,55.4663781,19.95428979,7.72781558,0.261916831,0.03390443,142.0,-0.457517022,0.361194374,401.0,0.406553303,0.283084511,540.0,2.272452093,0.546397488,0.195850885,0.029223953,18.92268651,6.579730789,0
